日期,时段,开始时间,结束时间,电站名称,电压(V),电流(A),功率(kW),电量,换电次数(次),充电次数(次)
2025/5/26,05:00-05:15,5:00,5:15,唐山海宜路1号站,652.2,895.8,584.2,144.13,1,0
2025/5/26,04:45-05:00,4:45,5:00,唐山海宜路1号站,645.7,1128.4,737.4,180.36,1,0
2025/5/26,04:30-04:45,4:30,4:45,唐山海宜路1号站,651.6,946.1,618.3,151.66,2,0
2025/5/26,04:15-04:30,4:15,4:30,唐山海宜路1号站,656.9,1073.5,705.9,175.78,1,0
2025/5/26,04:00-04:15,4:00,4:15,唐山海宜路1号站,654.3,1266.9,836.1,203.78,1,0
2025/5/26,03:45-04:00,3:45,4:00,唐山海宜路1号站,649.7,768.4,505.9,124.4,2,0
2025/5/26,03:30-03:45,3:30,3:45,唐山海宜路1号站,661.1,965.4,638.7,156.65,1,0
2025/5/26,03:15-03:30,3:15,3:30,唐山海宜路1号站,660.3,1163.1,767.8,189.14,1,0
2025/5/26,03:00-03:15,3:00,3:15,唐山海宜路1号站,659.3,1538.6,1015.7,250.31,0,0
2025/5/26,02:45-03:00,2:45,3:00,唐山海宜路1号站,656,1273.5,836.4,201.56,2,0
2025/5/26,02:30-02:45,2:30,2:45,唐山海宜路1号站,650.4,979.1,644.1,158.84,1,0
2025/5/26,02:15-02:30,2:15,2:30,唐山海宜路1号站,655.6,1259.7,826.2,204.82,1,0
2025/5/26,02:00-02:15,2:00,2:15,唐山海宜路1号站,656.1,1437.3,944,230.97,1,0
2025/5/26,01:45-02:00,1:45,2:00,唐山海宜路1号站,656.2,1215.6,798.6,196.41,2,0
2025/5/26,01:30-01:45,1:30,1:45,唐山海宜路1号站,646.8,1266,829.1,202.32,1,0
2025/5/26,01:15-01:30,1:15,1:30,唐山海宜路1号站,652.9,1446.4,945.9,229.25,0,0
2025/5/26,01:00-01:15,1:00,1:15,唐山海宜路1号站,654.2,1324.6,867.5,211.79,1,0
2025/5/26,00:45-01:00,0:45,1:00,唐山海宜路1号站,656.5,977.1,642.4,159.16,1,0
2025/5/26,00:30-00:45,0:30,0:45,唐山海宜路1号站,650,975.9,640.5,155.13,1,0
2025/5/26,00:15-00:30,0:15,0:30,唐山海宜路1号站,662.7,802.2,529.8,129.35,1,0
2025/5/26,00:00-00:15,0:00,0:15,唐山海宜路1号站,642.2,939.8,620.2,579.63,3,0
2025/5/26,23:45-00:00,23:45,0:00,唐山海宜路1号站,658.2,1105.8,729.6,177.17,1,0
2025/5/25,23:30-23:45,23:30,23:45,唐山海宜路1号站,657.2,1348.9,888,220.05,1,0
2025/5/25,23:15-23:30,23:15,23:30,唐山海宜路1号站,654.2,1162.7,762.4,187.15,1,0
2025/5/25,23:00-23:15,23:00,23:15,唐山海宜路1号站,651,911.2,594.4,144.64,1,0
2025/5/25,22:45-23:00,22:45,23:00,唐山海宜路1号站,649.5,550.5,358,86.36,0,0
2025/5/25,22:30-22:45,22:30,22:45,唐山海宜路1号站,644.5,868.7,570.6,140.94,0,0
2025/5/25,22:15-22:30,22:15,22:30,唐山海宜路1号站,658.6,835.7,552,135.88,2,0
2025/5/25,22:00-22:15,22:00,22:15,唐山海宜路1号站,657,425.2,279.8,65.43,1,0
2025/5/25,21:45-22:00,21:45,22:00,唐山海宜路1号站,0,0,0,0,0,0
2025/5/25,21:30-21:45,21:30,21:45,唐山海宜路1号站,610.6,189.3,123.7,26.18,0,0
2025/5/25,21:15-21:30,21:15,21:30,唐山海宜路1号站,651.6,206.1,134.2,29.56,2,0
2025/5/25,21:00-21:15,21:00,21:15,唐山海宜路1号站,660,458.1,302.7,74.85,0,0
2025/5/25,20:45-21:00,20:45,21:00,唐山海宜路1号站,656,933.5,614,151.39,0,0
2025/5/25,20:30-20:45,20:30,20:45,唐山海宜路1号站,652.4,905.7,591.8,145.93,0,0
2025/5/25,20:15-20:30,20:15,20:30,唐山海宜路1号站,656.3,914.6,600.4,147.35,2,0
2025/5/25,20:00-20:15,20:00,20:15,唐山海宜路1号站,657.3,1460.2,961.7,236.37,1,0
2025/5/25,19:45-20:00,19:45,20:00,唐山海宜路1号站,657.6,1354.3,891.7,217.22,1,0
2025/5/25,19:30-19:45,19:30,19:45,唐山海宜路1号站,654.4,1109.6,730.6,178.99,2,0
2025/5/25,19:15-19:30,19:15,19:30,唐山海宜路1号站,653,1279.3,841.2,203.81,2,0
2025/5/25,19:00-19:15,19:00,19:15,唐山海宜路1号站,657.4,1413.3,928.5,227.84,2,0
2025/5/25,18:45-19:00,18:45,19:00,唐山海宜路1号站,657.5,1562,1027.1,254.28,1,0
2025/5/25,18:30-18:45,18:30,18:45,唐山海宜路1号站,649.1,1496.1,982.1,241.67,1,0
2025/5/25,18:15-18:30,18:15,18:30,唐山海宜路1号站,650.7,1388.1,909.9,223.85,1,0
2025/5/25,18:00-18:15,18:00,18:15,唐山海宜路1号站,658.9,1306.1,860.6,210.61,1,0
2025/5/25,17:45-18:00,17:45,18:00,唐山海宜路1号站,662.2,952.6,630.9,154.07,2,0
2025/5/25,17:30-17:45,17:30,17:45,唐山海宜路1号站,400.9,252.9,168.8,38.13,2,0
2025/5/25,17:15-17:30,17:15,17:30,唐山海宜路1号站,0,0,0,0,0,0
2025/5/25,17:00-17:15,17:00,17:15,唐山海宜路1号站,398,111.7,74.2,19.03,0,0
2025/5/25,16:45-17:00,16:45,17:00,唐山海宜路1号站,663.6,374.5,248,61.34,0,0
2025/5/25,16:30-16:45,16:30,16:45,唐山海宜路1号站,660,685.1,451.7,112.08,0,0
2025/5/25,16:15-16:30,16:15,16:30,唐山海宜路1号站,658.4,1133.7,746.6,184.18,0,0
2025/5/25,16:00-16:15,16:00,16:15,唐山海宜路1号站,658.6,1215.6,800.7,196.49,1,0
2025/5/25,15:45-16:00,15:45,16:00,唐山海宜路1号站,655.1,1378.3,904.5,223.01,0,0
2025/5/25,15:30-15:45,15:30,15:45,唐山海宜路1号站,655.8,1194.4,784.4,193.45,2,0
2025/5/25,15:15-15:30,15:15,15:30,唐山海宜路1号站,662,691.7,457.4,110.33,2,0
2025/5/25,15:00-15:15,15:00,15:15,唐山海宜路1号站,662.2,1149.3,760.5,188.48,0,0
2025/5/25,14:45-15:00,14:45,15:00,唐山海宜路1号站,652.7,1132.9,744.4,182.32,1,0
2025/5/25,14:30-14:45,14:30,14:45,唐山海宜路1号站,657.7,1030.6,678.8,167.94,1,0
2025/5/25,14:15-14:30,14:15,14:30,唐山海宜路1号站,657.5,1331.7,876.3,216.03,0,0
2025/5/25,14:00-14:15,14:00,14:15,唐山海宜路1号站,656.6,941.6,618.9,153.11,1,0
2025/5/25,13:45-14:00,13:45,14:00,唐山海宜路1号站,655.5,605.7,397.3,97.94,2,0
2025/5/25,13:30-13:45,13:30,13:45,唐山海宜路1号站,657.9,295.6,194.3,46.78,1,0
2025/5/25,13:15-13:30,13:15,13:30,唐山海宜路1号站,659.7,553,365.1,90.49,1,0
2025/5/25,13:00-13:15,13:00,13:15,唐山海宜路1号站,656.4,616.2,405,99.8,0,0
2025/5/25,12:45-13:00,12:45,13:00,唐山海宜路1号站,654.7,731.2,478.9,117.66,0,0
2025/5/25,12:30-12:45,12:30,12:45,唐山海宜路1号站,647,518.1,339.6,82.21,1,0
2025/5/25,12:15-12:30,12:15,12:30,唐山海宜路1号站,658.3,355.9,234.3,57.83,1,0
2025/5/25,12:00-12:15,12:00,12:15,唐山海宜路1号站,655.9,370.9,243.3,59.94,0,0
2025/5/25,11:45-12:00,11:45,12:00,唐山海宜路1号站,253.5,60.6,39.8,9.78,1,0
2025/5/25,11:30-11:45,11:30,11:45,唐山海宜路1号站,438.9,131.8,86.9,21.17,0,0
2025/5/25,11:15-11:30,11:15,11:30,唐山海宜路1号站,438.4,192.2,126.5,30.7,1,0
2025/5/25,11:00-11:15,11:00,11:15,唐山海宜路1号站,658,483.9,318.3,79.27,0,0
2025/5/25,10:45-11:00,10:45,11:00,唐山海宜路1号站,654.8,632.2,414.2,102.09,0,0
2025/5/25,10:30-10:45,10:30,10:45,唐山海宜路1号站,652,661.8,431.7,107.06,0,0
2025/5/25,10:15-10:30,10:15,10:30,唐山海宜路1号站,652.3,519.9,339.5,84.03,1,0
2025/5/25,10:00-10:15,10:00,10:15,唐山海宜路1号站,656.6,656,430.5,105.32,0,0
2025/5/25,09:45-10:00,9:45,10:00,唐山海宜路1号站,652.8,464.3,303.1,75.29,1,0
2025/5/25,09:30-09:45,9:30,9:45,唐山海宜路1号站,654.6,308.1,201.4,48.35,0,0
2025/5/25,09:15-09:30,9:15,9:30,唐山海宜路1号站,653.4,246,160.8,39.85,0,0
2025/5/25,09:00-09:15,9:00,9:15,唐山海宜路1号站,642.1,290.1,187.8,45.59,1,0
2025/5/25,08:45-09:00,8:45,9:00,唐山海宜路1号站,653.1,358.8,234.8,58.82,0,0
2025/5/25,08:30-08:45,8:30,8:45,唐山海宜路1号站,661.5,457.2,302.1,75.08,1,0
2025/5/25,08:15-08:30,8:15,8:30,唐山海宜路1号站,656.1,540.1,354.9,86.19,0,0
2025/5/25,08:00-08:15,8:00,8:15,唐山海宜路1号站,656.2,584.4,384.3,94.37,2,0
2025/5/25,07:45-08:00,7:45,8:00,唐山海宜路1号站,640.5,200,129.3,31.81,1,0
2025/5/25,07:30-07:45,7:30,7:45,唐山海宜路1号站,649.9,293.2,191.1,46.53,1,0
2025/5/25,07:15-07:30,7:15,7:30,唐山海宜路1号站,655.6,586.6,384,95.38,0,0
2025/5/25,07:00-07:15,7:00,7:15,唐山海宜路1号站,652.9,673,439.3,107.26,1,0
2025/5/25,06:45-07:00,6:45,7:00,唐山海宜路1号站,652.1,560.7,365.8,90.1,0,0
2025/5/25,06:30-06:45,6:30,6:45,唐山海宜路1号站,650.4,634.3,412.7,101.23,0,0
2025/5/25,06:15-06:30,6:15,6:30,唐山海宜路1号站,655,439.6,288.3,69.8,2,0
2025/5/25,06:00-06:15,6:00,6:15,唐山海宜路1号站,653.1,510.5,334,81.44,0,0
2025/5/25,05:45-06:00,5:45,6:00,唐山海宜路1号站,652.5,744.2,487.1,121.1,0,0
2025/5/25,05:30-05:45,5:30,5:45,唐山海宜路1号站,657.8,1123.4,741.9,182.04,1,0
2025/5/25,05:15-05:30,5:15,5:30,唐山海宜路1号站,654.2,742.7,489.2,119.42,1,0
2025/5/25,05:00-05:15,5:00,5:15,唐山海宜路1号站,410.3,103.9,66.4,13.96,1,0
2025/5/25,04:45-05:00,4:45,5:00,唐山海宜路1号站,335.2,142.7,95.2,23.13,1,0
2025/5/25,04:30-04:45,4:30,4:45,唐山海宜路1号站,661.7,564.6,373.7,92.01,0,0
2025/5/25,04:15-04:30,4:15,4:30,唐山海宜路1号站,656.6,438.7,288.4,68.78,1,0
2025/5/25,04:00-04:15,4:00,4:15,唐山海宜路1号站,654.6,689.5,455.6,113.37,1,0
2025/5/25,03:45-04:00,3:45,4:00,唐山海宜路1号站,660.6,1296.7,857.9,211.34,0,0
2025/5/25,03:30-03:45,3:30,3:45,唐山海宜路1号站,652.3,1290.5,851.2,209.64,1,0
2025/5/25,03:15-03:30,3:15,3:30,唐山海宜路1号站,648.4,857.9,562.2,137.79,1,0
2025/5/25,03:00-03:15,3:00,3:15,唐山海宜路1号站,658.8,886.7,584.4,141.94,2,0
2025/5/25,02:45-03:00,2:45,3:00,唐山海宜路1号站,648,827.6,546.4,135.31,1,0
2025/5/25,02:30-02:45,2:30,2:45,唐山海宜路1号站,655.6,917.1,602.2,147.83,0,0
2025/5/25,02:15-02:30,2:15,2:30,唐山海宜路1号站,655.4,1127.7,739.7,183.6,1,0
2025/5/25,02:00-02:15,2:00,2:15,唐山海宜路1号站,653.7,1374.2,899.3,220.31,0,0
2025/5/25,01:45-02:00,1:45,2:00,唐山海宜路1号站,652.5,999.3,652.9,159.8,2,0
2025/5/25,01:30-01:45,1:30,1:45,唐山海宜路1号站,654.2,768.7,503.7,122.76,2,0
2025/5/25,01:15-01:30,1:15,1:30,唐山海宜路1号站,657.5,822.7,541.2,132.39,1,0
2025/5/25,01:00-01:15,1:00,1:15,唐山海宜路1号站,655.7,1008.4,661.2,161.97,0,0
2025/5/25,00:45-01:00,0:45,1:00,唐山海宜路1号站,655,942.9,617.7,151.34,0,0
2025/5/25,00:30-00:45,0:30,0:45,唐山海宜路1号站,651.8,882.8,575.4,140.62,1,0
2025/5/25,00:15-00:30,0:15,0:30,唐山海宜路1号站,654.5,839.3,548.6,133.42,1,0
2025/5/25,00:00-00:15,0:00,0:15,唐山海宜路1号站,657.8,937.5,616.4,633.03,1,0
2025/5/25,23:45-00:00,23:45,0:00,唐山海宜路1号站,653.2,1241.7,814.7,201.36,1,0
2025/5/24,23:30-23:45,23:30,23:45,唐山海宜路1号站,651.1,1205.5,788.9,193.21,1,0
2025/5/24,23:15-23:30,23:15,23:30,唐山海宜路1号站,655.6,1016.3,665.8,162.47,2,0
2025/5/24,23:00-23:15,23:00,23:15,唐山海宜路1号站,654.1,1129,739.1,180.85,0,0
2025/5/24,22:45-23:00,22:45,23:00,唐山海宜路1号站,652.7,699.5,456.2,111.17,2,0
2025/5/24,22:30-22:45,22:30,22:45,唐山海宜路1号站,652.3,878.9,573.3,141.38,0,0
2025/5/24,22:15-22:30,22:15,22:30,唐山海宜路1号站,653.8,1081.7,708.8,173.98,1,0
2025/5/24,22:00-22:15,22:00,22:15,唐山海宜路1号站,656.8,1121.1,736.5,181.44,1,0
2025/5/24,21:45-22:00,21:45,22:00,唐山海宜路1号站,656.7,1149.3,755.3,185.53,1,0
2025/5/24,21:30-21:45,21:30,21:45,唐山海宜路1号站,645.2,862.7,566.5,138.41,2,0
2025/5/24,21:15-21:30,21:15,21:30,唐山海宜路1号站,656.2,989,649.3,161.59,1,0
2025/5/24,21:00-21:15,21:00,21:15,唐山海宜路1号站,653.3,1162.3,760.2,187.93,0,0
2025/5/24,20:45-21:00,20:45,21:00,唐山海宜路1号站,651.6,1296.7,845.9,208.69,0,0
2025/5/24,20:30-20:45,20:30,20:45,唐山海宜路1号站,650.3,996.1,647.9,157.21,2,0
2025/5/24,20:15-20:30,20:15,20:30,唐山海宜路1号站,656.1,718.2,470.3,112.54,2,0
2025/5/24,20:00-20:15,20:00,20:15,唐山海宜路1号站,657.2,589.5,388.2,95.99,1,0
2025/5/24,19:45-20:00,19:45,20:00,唐山海宜路1号站,657.5,998.4,658,163.19,0,0
2025/5/24,19:30-19:45,19:30,19:45,唐山海宜路1号站,655.6,1099.5,722.5,178.67,0,0
2025/5/24,19:15-19:30,19:15,19:30,唐山海宜路1号站,643.8,865.1,566.4,138.83,1,0
2025/5/24,19:00-19:15,19:00,19:15,唐山海宜路1号站,648.1,666.5,437.9,107.35,2,0
2025/5/24,18:45-19:00,18:45,19:00,唐山海宜路1号站,647,981.1,647.2,161.53,0,0
2025/5/24,18:30-18:45,18:30,18:45,唐山海宜路1号站,654.3,974.7,639.5,156.76,1,0
2025/5/24,18:15-18:30,18:15,18:30,唐山海宜路1号站,656.1,1137.1,747.2,184.55,1,0
2025/5/24,18:00-18:15,18:00,18:15,唐山海宜路1号站,654.6,1035.4,678.4,166.12,1,0
2025/5/24,17:45-18:00,17:45,18:00,唐山海宜路1号站,655.9,909.7,596.9,147.84,2,0
2025/5/24,17:30-17:45,17:30,17:45,唐山海宜路1号站,657.7,1076.4,709.4,175.93,0,0
2025/5/24,17:15-17:30,17:15,17:30,唐山海宜路1号站,654.9,1191,783.7,193.96,1,0
2025/5/24,17:00-17:15,17:00,17:15,唐山海宜路1号站,648.2,1195.7,783.5,193.74,0,0
2025/5/24,16:45-17:00,16:45,17:00,唐山海宜路1号站,649.4,583.3,380,90.18,3,0
2025/5/24,16:30-16:45,16:30,16:45,唐山海宜路1号站,655.6,880.7,577.7,143.05,0,0
2025/5/24,16:15-16:30,16:15,16:30,唐山海宜路1号站,653.9,1028.4,673,166.73,1,0
2025/5/24,16:00-16:15,16:00,16:15,唐山海宜路1号站,652.8,1202.4,785.6,194.4,0,0
2025/5/24,15:45-16:00,15:45,16:00,唐山海宜路1号站,654.5,974.2,636.9,157.52,2,0
2025/5/24,15:30-15:45,15:30,15:45,唐山海宜路1号站,655.2,1285.8,842.5,205.54,1,0
2025/5/24,15:15-15:30,15:15,15:30,唐山海宜路1号站,657.3,862.7,567.7,138.75,2,0
2025/5/24,15:00-15:15,15:00,15:15,唐山海宜路1号站,657.5,1120.2,737.3,181.57,1,0
2025/5/24,14:45-15:00,14:45,15:00,唐山海宜路1号站,659.2,1243.4,820.6,202.72,1,0
2025/5/24,14:30-14:45,14:30,14:45,唐山海宜路1号站,656.9,1542.3,1015,251.57,0,0
2025/5/24,14:15-14:30,14:15,14:30,唐山海宜路1号站,653.2,1432.9,938.1,229.16,1,0
2025/5/24,14:00-14:15,14:00,14:15,唐山海宜路1号站,638.9,586.2,382.1,91.83,2,0
2025/5/24,13:45-14:00,13:45,14:00,唐山海宜路1号站,655.4,544.9,358.1,89.84,1,0
2025/5/24,13:30-13:45,13:30,13:45,唐山海宜路1号站,657.5,832.5,548,135.77,1,0
2025/5/24,13:15-13:30,13:15,13:30,唐山海宜路1号站,656,1124.5,738.5,179.8,0,0
2025/5/24,13:00-13:15,13:00,13:15,唐山海宜路1号站,654.6,1136.4,744.2,177.93,2,0
2025/5/24,12:45-13:00,12:45,13:00,唐山海宜路1号站,647.4,1021.3,668.2,165.17,1,0
2025/5/24,12:30-12:45,12:30,12:45,唐山海宜路1号站,654.3,1137.9,743.9,182.11,1,0
2025/5/24,12:15-12:30,12:15,12:30,唐山海宜路1号站,654.7,1371.6,899,223.28,0,0
2025/5/24,12:00-12:15,12:00,12:15,唐山海宜路1号站,653.7,1542.1,1010.1,250.16,1,0
2025/5/24,11:45-12:00,11:45,12:00,唐山海宜路1号站,652.7,1167.3,763.2,181.83,1,0
2025/5/24,11:30-11:45,11:30,11:45,唐山海宜路1号站,650,169.4,110.1,23.15,1,0
2025/5/24,11:15-11:30,11:15,11:30,唐山海宜路1号站,634.8,207.5,134.7,31.97,2,0
2025/5/24,11:00-11:15,11:00,11:15,唐山海宜路1号站,652.2,477.2,311.4,71.6,1,0
2025/5/24,10:45-11:00,10:45,11:00,唐山海宜路1号站,649.5,521.6,338.9,83.72,0,0
2025/5/24,10:30-10:45,10:30,10:45,唐山海宜路1号站,644.7,724.1,470.7,113.93,0,0
2025/5/24,10:15-10:30,10:15,10:30,唐山海宜路1号站,650.3,543.8,353.7,86.24,3,0
2025/5/24,10:00-10:15,10:00,10:15,唐山海宜路1号站,652.2,553.5,360.8,88.17,0,0
2025/5/24,09:45-10:00,9:45,10:00,唐山海宜路1号站,646.3,412.5,269.4,65.58,0,0
2025/5/24,09:30-09:45,9:30,9:45,唐山海宜路1号站,653.6,406.1,265.5,63.13,1,0
2025/5/24,09:15-09:30,9:15,9:30,唐山海宜路1号站,649.1,774.1,505.2,123.47,1,0
2025/5/24,09:00-09:15,9:00,9:15,唐山海宜路1号站,656,928.7,610.5,148.26,3,0
2025/5/24,08:45-09:00,8:45,9:00,唐山海宜路1号站,641.9,807.3,531,131.71,1,0
2025/5/24,08:30-08:45,8:30,8:45,唐山海宜路1号站,654.4,880.7,581.2,143.16,1,0
2025/5/24,08:15-08:30,8:15,8:30,唐山海宜路1号站,657.3,957.8,632.2,152.09,1,0
2025/5/24,08:00-08:15,8:00,8:15,唐山海宜路1号站,658.7,453.7,298.8,65.67,1,0
2025/5/24,07:45-08:00,7:45,8:00,唐山海宜路1号站,263.3,159.4,104.9,24.65,1,0
2025/5/24,07:30-07:45,7:30,7:45,唐山海宜路1号站,133,8.3,5.5,1.65,0,0
2025/5/24,07:15-07:30,7:15,7:30,唐山海宜路1号站,663,275.6,182.7,45.02,0,0
2025/5/24,07:00-07:15,7:00,7:15,唐山海宜路1号站,658.7,327,215.4,53.43,0,0
2025/5/24,06:45-07:00,6:45,7:00,唐山海宜路1号站,652.2,574.7,380.1,94.6,0,0
2025/5/24,06:30-06:45,6:30,6:45,唐山海宜路1号站,665,803.7,534.2,131.97,1,0
2025/5/24,06:15-06:30,6:15,6:30,唐山海宜路1号站,658.8,831.7,552.6,137.61,1,0
2025/5/24,06:00-06:15,6:00,6:15,唐山海宜路1号站,660.4,1198.2,793.5,195.1,0,0
2025/5/24,05:45-06:00,5:45,6:00,唐山海宜路1号站,657,1040.9,686.1,167.73,1,0
2025/5/24,05:30-05:45,5:30,5:45,唐山海宜路1号站,645.1,847.3,556.7,136.96,1,0
2025/5/24,05:15-05:30,5:15,5:30,唐山海宜路1号站,653.3,682.4,446.5,110.06,1,0
2025/5/24,05:00-05:15,5:00,5:15,唐山海宜路1号站,652.3,788.6,515.1,125.22,0,0
2025/5/24,04:45-05:00,4:45,5:00,唐山海宜路1号站,649.1,579.4,377.8,93.31,2,0
2025/5/24,04:30-04:45,4:30,4:45,唐山海宜路1号站,652.5,879.4,575.6,141.41,0,0
2025/5/24,04:15-04:30,4:15,4:30,唐山海宜路1号站,656.9,927.5,609.5,149.27,1,0
2025/5/24,04:00-04:15,4:00,4:15,唐山海宜路1号站,660.8,775.2,511,125.41,2,0
2025/5/24,03:45-04:00,3:45,4:00,唐山海宜路1号站,659.5,1027.9,682.3,169.35,1,0
2025/5/24,03:30-03:45,3:30,3:45,唐山海宜路1号站,663.3,1454,963.8,237.56,0,0
2025/5/24,03:15-03:30,3:15,3:30,唐山海宜路1号站,660.6,1122.8,742.1,179.67,2,0
2025/5/24,03:00-03:15,3:00,3:15,唐山海宜路1号站,656.1,653.7,428.8,104.62,1,0
2025/5/24,02:45-03:00,2:45,3:00,唐山海宜路1号站,662.9,319.9,210.7,49.92,1,0
2025/5/24,02:30-02:45,2:30,2:45,唐山海宜路1号站,665.6,808.4,538.9,135.25,1,0
2025/5/24,02:15-02:30,2:15,2:30,唐山海宜路1号站,662,1603.3,1062.5,263.23,0,0
2025/5/24,02:00-02:15,2:00,2:15,唐山海宜路1号站,661.6,1422.6,940.8,229.72,2,0
2025/5/24,01:45-02:00,1:45,2:00,唐山海宜路1号站,655.3,1197.2,793.5,195.73,1,0
2025/5/24,01:30-01:45,1:30,1:45,唐山海宜路1号站,661.6,1293.4,856.6,210.55,2,0
2025/5/24,01:15-01:30,1:15,1:30,唐山海宜路1号站,654.7,1307.4,861.6,213.14,0,0
2025/5/24,01:00-01:15,1:00,1:15,唐山海宜路1号站,657,1642,1079.2,260.85,0,0
2025/5/24,00:45-01:00,0:45,1:00,唐山海宜路1号站,640.6,580,380.1,92.83,2,0
2025/5/24,00:30-00:45,0:30,0:45,唐山海宜路1号站,654.1,848,554.7,136.44,0,0
2025/5/24,00:15-00:30,0:15,0:30,唐山海宜路1号站,655.6,812.3,532,128.81,1,0
2025/5/24,00:00-00:15,0:00,0:15,唐山海宜路1号站,655.2,1224.8,800.8,432.45,2,0
2025/5/24,23:45-00:00,23:45,0:00,唐山海宜路1号站,641.7,639,417.8,102.15,2,0
2025/5/23,23:30-23:45,23:30,23:45,唐山海宜路1号站,656.2,1100.5,727.1,179.35,1,0
2025/5/23,23:15-23:30,23:15,23:30,唐山海宜路1号站,660.2,1663.7,1100.3,270.46,0,0
2025/5/23,23:00-23:15,23:00,23:15,唐山海宜路1号站,658.5,1609.5,1059.8,257.28,1,0
2025/5/23,22:45-23:00,22:45,23:00,唐山海宜路1号站,659.8,1273,838.6,204.47,2,0
2025/5/23,22:30-22:45,22:30,22:45,唐山海宜路1号站,660.1,1495.8,987.1,242.01,2,0
2025/5/23,22:15-22:30,22:15,22:30,唐山海宜路1号站,657.4,1666.7,1096.1,268.69,0,0
2025/5/23,22:00-22:15,22:00,22:15,唐山海宜路1号站,659.6,1291.1,849.7,205.12,2,0
2025/5/23,21:45-22:00,21:45,22:00,唐山海宜路1号站,659.8,816.4,537.2,131.27,1,0
2025/5/23,21:30-21:45,21:30,21:45,唐山海宜路1号站,657.1,960.4,631.2,154.32,1,0
2025/5/23,21:15-21:30,21:15,21:30,唐山海宜路1号站,652.5,974.5,640.5,155.51,2,0
2025/5/23,21:00-21:15,21:00,21:15,唐山海宜路1号站,657.8,1345.7,886.9,219.4,0,0
2025/5/23,20:45-21:00,20:45,21:00,唐山海宜路1号站,659.5,1697.4,1120.2,275.54,1,0
2025/5/23,20:30-20:45,20:30,20:45,唐山海宜路1号站,654.7,1477.3,970,236.39,1,0
2025/5/23,20:15-20:30,20:15,20:30,唐山海宜路1号站,650.2,1264.3,825.2,201.22,1,0
2025/5/23,20:00-20:15,20:00,20:15,唐山海宜路1号站,655.1,910.2,596.9,147.07,2,0
2025/5/23,19:45-20:00,19:45,20:00,唐山海宜路1号站,654.4,1139.5,748.3,183.79,1,0
2025/5/23,19:30-19:45,19:30,19:45,唐山海宜路1号站,655.6,1476.8,972.8,240.27,1,0
2025/5/23,19:15-19:30,19:15,19:30,唐山海宜路1号站,655.7,1409,925.6,227.65,1,0
2025/5/23,19:00-19:15,19:00,19:15,唐山海宜路1号站,654.6,1442.3,946.3,232.25,1,0
2025/5/23,18:45-19:00,18:45,19:00,唐山海宜路1号站,651.7,1119.7,731.8,179.18,1,0
2025/5/23,18:30-18:45,18:30,18:45,唐山海宜路1号站,646.4,655.8,428,103.69,2,0
2025/5/23,18:15-18:30,18:15,18:30,唐山海宜路1号站,641.6,540.4,351.6,85.21,1,0
2025/5/23,18:00-18:15,18:00,18:15,唐山海宜路1号站,651.8,798.8,526,129.1,1,0
2025/5/23,17:45-18:00,17:45,18:00,唐山海宜路1号站,654.9,1131.8,742.9,183.71,0,0
2025/5/23,17:30-17:45,17:30,17:45,唐山海宜路1号站,654.5,1597.6,1048.1,260.01,0,0
2025/5/23,17:15-17:30,17:15,17:30,唐山海宜路1号站,652.1,1392.9,910.6,223.36,2,0
2025/5/23,17:00-17:15,17:00,17:15,唐山海宜路1号站,651.3,1113,727,178.13,2,0
2025/5/23,16:45-17:00,16:45,17:00,唐山海宜路1号站,649.5,1010.6,662.5,161.57,2,0
2025/5/23,16:30-16:45,16:30,16:45,唐山海宜路1号站,655.8,936.2,616.7,152.76,1,0
2025/5/23,16:15-16:30,16:15,16:30,唐山海宜路1号站,658.6,1392.4,918.5,227.15,1,0
2025/5/23,16:00-16:15,16:00,16:15,唐山海宜路1号站,656.9,957.8,630,151.65,1,0
2025/5/23,15:45-16:00,15:45,16:00,唐山海宜路1号站,648.3,1018.8,670.5,164.67,1,0
2025/5/23,15:30-15:45,15:30,15:45,唐山海宜路1号站,660.3,1709.7,1132.2,279.97,1,0
2025/5/23,15:15-15:30,15:15,15:30,唐山海宜路1号站,656.5,1443.5,950.7,230.57,0,0
2025/5/23,15:00-15:15,15:00,15:15,唐山海宜路1号站,654.3,1220.4,800.4,196.8,1,0
2025/5/23,14:45-15:00,14:45,15:00,唐山海宜路1号站,656.4,807.4,530.1,129.25,2,0
2025/5/23,14:30-14:45,14:30,14:45,唐山海宜路1号站,657.1,910.6,598.4,147.26,1,0
2025/5/23,14:15-14:30,14:15,14:30,唐山海宜路1号站,655.7,1073.4,704.2,172.15,1,0
2025/5/23,14:00-14:15,14:00,14:15,唐山海宜路1号站,645,1049.3,686.6,169.42,0,0
2025/5/23,13:45-14:00,13:45,14:00,唐山海宜路1号站,652.9,903.8,590.4,144.65,1,0
2025/5/23,13:30-13:45,13:30,13:45,唐山海宜路1号站,644.2,994.4,650.7,161.58,1,0
2025/5/23,13:15-13:30,13:15,13:30,唐山海宜路1号站,652.1,1146.6,749.6,185.19,0,0
2025/5/23,13:00-13:15,13:00,13:15,唐山海宜路1号站,655.7,1049.5,688.6,168.13,2,0
2025/5/23,12:45-13:00,12:45,13:00,唐山海宜路1号站,658.8,1088.4,717.3,176.03,2,0
